protein	logFC	AveExpr	t	P.Value	adj.P.Val	B	significant	ngood	query	name	symbol
Q96AY3	0.292623930901612	0.292623930901612	3.48003923188762	0.0313381311296427	0.110391094172806	-3.86160367161299	FALSE	3	Q96AY3	Peptidyl-prolyl cis-trans isomerase FKBP10 (PPIase FKBP10) (EC 5.2.1.8) (65 kDa FK506-binding protein) (65 kDa FKBP) (FKBP-65) (FK506-binding protein 10) (FKBP-10) (Immunophilin FKBP65) (Rotamase)	FKBP10
P62314	0.138375630554944	0.138375630554944	3.47399415023928	0.0314939115610314	0.110701774972037	-3.86752570841212	FALSE	3	P62314	Small nuclear ribonucleoprotein Sm D1 (Sm-D1) (Sm-D autoantigen) (snRNP core protein D1)	SNRPD1
P56537	-0.20706295397617	-0.20706295397617	-3.47063362770522	0.0315809215597187	0.110769913307964	-3.87082045095101	FALSE	3	P56537	Eukaryotic translation initiation factor 6 (eIF-6) (B(2)GCN homolog) (B4 integrin interactor) (CAB) (p27(BBP))	EIF6
Q96K76	0.201788422974315	0.201788422974315	4.36752402833073	0.031883027709562	0.111590596983467	-3.31749286990687	FALSE	2	Q96K76	Ubiquitin carboxyl-terminal hydrolase 47 (EC 3.4.19.12) (Deubiquitinating enzyme 47) (Ubiquitin thioesterase 47) (Ubiquitin-specific-processing protease 47)	USP47
H7C2W9	0.33762093075404	0.33762093075404	3.44958650529882	0.0321326136168104	0.112224352034831	-3.89149823624607	FALSE	3	H7C2W9	Large ribosomal subunit protein eL31 (60S ribosomal protein L31)	RPL31
Q9GZP4	-0.348672465002663	-0.348672465002663	-4.34480906969877	0.0322636001656548	0.112442078875197	-3.33253795625569	FALSE	2	Q9GZP4	PITH domain-containing protein 1	PITHD1
F8WA11	-0.185759810368958	-0.185759810368958	-3.44012388302981	0.0323844904048639	0.112494553702294	-3.90081879463077	FALSE	3	F8WA11	Cytoplasmic linker associated protein 1	CLASP1
Q9UQ35	0.276551371865363	0.276551371865363	3.43894596760697	0.0324160130326513	0.112494553702294	-3.90198006798874	FALSE	3	Q9UQ35	Serine/arginine repetitive matrix protein 2 (300 kDa nuclear matrix antigen) (Serine/arginine-rich splicing factor-related nuclear matrix protein of 300 kDa) (SR-related nuclear matrix protein of 300 kDa) (Ser/Arg-related nuclear matrix protein of 300 kDa) (Splicing coactivator subunit SRm300) (Tax-responsive enhancer element-binding protein 803) (TaxREB803)	SRRM2
Q13838	0.121689930799508	0.121689930799508	3.4303260756793	0.0326478390352898	0.113059535602124	-3.91048520023359	FALSE	3	Q13838	Spliceosome RNA helicase DDX39B (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein UAP56) (HLA-B-associated transcript 1 protein)	DDX39B
O75439	-0.66504278682594	-0.66504278682594	-7.96151993907533	0.0328997835918171	0.113409073722029	-2.59444553903543	FALSE	1	O75439	Mitochondrial-processing peptidase subunit beta (EC 3.4.24.64) (Beta-MPP) (P-52)	PMPCB
P02790	-1.40087494639043	-1.40087494639043	-3.4199447342864	0.0329297355619977	0.113409073722029	-3.92074474786324	FALSE	3	P02790	Hemopexin (Beta-1B-glycoprotein)	HPX
P09211	-0.118251116689752	-0.118251116689752	-3.41875272237474	0.0329622937842753	0.113409073722029	-3.9219239237441	FALSE	3	P09211	Glutathione S-transferase P (EC 2.5.1.18) (GST class-pi) (GSTP1-1)	GSTP1
Q60FE5	0.122027998480756	0.122027998480756	3.41643473545689	0.0330257192707009	0.113409073722029	-3.92421762733623	FALSE	3	Q60FE5	Filamin A	FLNA
O60664	0.245367370994001	0.245367370994001	3.40761606147978	0.033268386196469	0.113937924525486	-3.93295209818506	FALSE	3	O60664	Perilipin-3 (47 kDa mannose 6-phosphate receptor-binding protein) (47 kDa MPR-binding protein) (Cargo selection protein TIP47) (Mannose-6-phosphate receptor-binding protein 1) (Placental protein 17) (PP17)	PLIN3
P37268	0.127064695226612	0.127064695226612	3.40579227796224	0.0333188436188691	0.113937924525486	-3.93476008509991	FALSE	3	P37268	Squalene synthase (SQS) (SS) (EC 2.5.1.21) (FPP:FPP farnesyltransferase) (Farnesyl-diphosphate farnesyltransferase) (Farnesyl-diphosphate farnesyltransferase 1)	FDFT1
O60749	0.14570112483749	0.14570112483749	3.39963395563406	0.0334899144014318	0.114284332894886	-3.94086916499339	FALSE	3	O60749	Sorting nexin-2 (Transformation-related gene 9 protein) (TRG-9)	SNX2
A0A2R8Y855	-0.881127388105612	-0.881127388105612	-3.39391497442766	0.0336497429079946	0.114591016389387	-3.94654808040683	FALSE	3	A0A2R8Y855	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	SMARCE1
Q6P9B6	-0.196178322688397	-0.196178322688397	-3.37845384310137	0.0340865236858199	0.115597775977998	-3.96192821281862	FALSE	3	Q6P9B6	MTOR-associated protein MEAK7 (MEAK7) (MTOR associated protein, eak-7 homolog) (TBC/LysM-associated domain-containing protein 1) (TLD domain-containing protein 1)	MEAK7
P30044	-0.110215883958406	-0.110215883958406	-3.37322782405969	0.0342357238819631	0.115863875451768	-3.96713587648634	FALSE	3	P30044	Peroxiredoxin-5, mitochondrial (EC 1.11.1.24) (Alu corepressor 1) (Antioxidant enzyme B166) (AOEB166) (Liver tissue 2D-page spot 71B) (PLP) (Peroxiredoxin V) (Prx-V) (Peroxisomal antioxidant enzyme) (TPx type VI) (Thioredoxin peroxidase PMP20) (Thioredoxin-dependent peroxiredoxin 5)	PRDX5
O14497	-0.304359754557666	-0.304359754557666	-3.36831865723893	0.0343766050917295	0.115870148989189	-3.97203195523743	FALSE	3	O14497	AT-rich interactive domain-containing protein 1A (ARID domain-containing protein 1A) (B120) (BRG1-associated factor 250) (BAF250) (BRG1-associated factor 250a) (BAF250A) (Osa homolog 1) (hOSA1) (SWI-like protein) (SWI/SNF complex protein p270) (SWI/SNF-related, matrix-associated, actin-dependent regulator of chromatin subfamily F member 1) (hELD)	ARID1A
A6NJA2	-0.126947943946506	-0.126947943946506	-3.36617938102859	0.0344382185227061	0.115870148989189	-3.97416678730256	FALSE	3	A6NJA2	Ubiquitin carboxyl-terminal hydrolase (EC 3.4.19.12)	USP14
A0A0A0MS51	0.164676291698041	0.164676291698041	3.3639804791096	0.034501689799732	0.115870148989189	-3.97636191798132	FALSE	3	A0A0A0MS51	Gelsolin (ADF) (Actin-depolymerizing factor)	GSN
P37108	0.192693045733068	0.192693045733068	3.36332863220797	0.034520532787988	0.115870148989189	-3.97701280215292	FALSE	3	P37108	Signal recognition particle 14 kDa protein (SRP14) (18 kDa Alu RNA-binding protein)	SRP14
F8W726	0.130363635632097	0.130363635632097	3.35798187119824	0.0346755670770086	0.115964179407197	-3.98235434586425	FALSE	3	F8W726	Ubiquitin associated protein 2 like	UBAP2L
Q5TEJ7	0.256938438169073	0.256938438169073	4.19944076912177	0.0348516429996391	0.115964179407197	-3.43049266433432	FALSE	2	Q5TEJ7	Replication factor A protein 2	RPA2
E9PM69	-0.114742588828964	-0.114742588828964	-3.35173100169246	0.0348578958003154	0.115964179407197	-3.98860517340509	FALSE	3	E9PM69	Proteasome 26S subunit, ATPase 3	PSMC3
A0A087X1R4	-0.638894197423923	-0.638894197423923	-7.64848366527941	0.0349102712245822	0.115964179407197	-2.6518988426251	FALSE	1	A0A087X1R4	WT1 associated protein (Wilms tumor 1 associated protein, isoform CRA_f)	WTAP
O94973	-0.124117511753133	-0.124117511753133	-3.34849795040557	0.0349526582016032	0.115964179407197	-3.99184076558537	FALSE	3	O94973	AP-2 complex subunit alpha-2 (100 kDa coated vesicle protein C) (Adaptor protein complex AP-2 subunit alpha-2) (Adaptor-related protein complex 2 subunit alpha-2) (Alpha-adaptin C) (Alpha2-adaptin) (Clathrin assembly protein complex 2 alpha-C large chain) (Huntingtin yeast partner J) (Huntingtin-interacting protein 9) (HIP-9) (Huntingtin-interacting protein J) (Plasma membrane adaptor HA2/AP2 adaptin alpha C subunit)	AP2A2
Q8NFZ8	0.233878293633839	0.233878293633839	3.34757074747415	0.0349798929817792	0.115964179407197	-3.99276901964831	FALSE	3	Q8NFZ8	Cell adhesion molecule 4 (Immunoglobulin superfamily member 4C) (IgSF4C) (Nectin-like protein 4) (NECL-4) (TSLC1-like protein 2)	CADM4
Q99459	-0.244958031097588	-0.244958031097588	-3.34538762930125	0.0350441201505267	0.115964179407197	-3.99495518035873	FALSE	3	Q99459	Cell division cycle 5-like protein (Cdc5-like protein) (Pombe cdc5-related protein)	CDC5L
H3BQ52	-0.220905644262172	-0.220905644262172	-3.33376805150083	0.0353883981782137	0.116867331080472	-4.00660436165294	FALSE	3	H3BQ52	cAMP-regulated phosphoprotein 19	ARPP19
P19338	0.10775541020425	0.10775541020425	3.32017424757044	0.0357964223924561	0.117976941406123	-4.02026146587106	FALSE	3	P19338	Nucleolin (Protein C23)	NCL
B3KQ25	0.23134371818863	0.23134371818863	3.31215748197798	0.0360397388010032	0.118540345694866	-4.02833005762477	FALSE	3	B3KQ25	Proteasome activator subunit 3 (cDNA FLJ32659 fis, clone TESTI1000045, highly similar to Proteasome activator complex subunit 3)	PSME3
K7EP06	-0.1584677070996	-0.1584677070996	-3.3074421707657	0.0361837947024519	0.118775662770774	-4.03308087657051	FALSE	3	K7EP06	mRNA (guanine-N(7))-methyltransferase (EC 2.1.1.56) (RG7MT1)	RNMT
K7ELL7	0.106433489699104	0.106433489699104	3.30236520959284	0.0363396846186572	0.119048806810721	-4.03820023027882	FALSE	3	K7ELL7	Glucosidase 2 subunit beta	PRKCSH
P52701	0.180732768142808	0.180732768142808	3.29675315635954	0.0365129581687694	0.119377695569749	-4.04386416603988	FALSE	3	P52701	DNA mismatch repair protein Msh6 (hMSH6) (G/T mismatch-binding protein) (GTBP) (GTMBP) (MutS protein homolog 6) (MutS-alpha 160 kDa subunit) (p160)	MSH6
E3W994	-0.21960367749751	-0.21960367749751	-3.28376959183715	0.0369177025766424	0.120460551435339	-4.05698797767219	FALSE	3	E3W994	Cytoplasmic linker associated protein 2	CLASP2
P32119	-0.133044376112145	-0.133044376112145	-3.27861813380148	0.037079805083194	0.120586378572463	-4.06220290490187	FALSE	3	P32119	Peroxiredoxin-2 (EC 1.11.1.24) (Natural killer cell-enhancing factor B) (NKEF-B) (PRP) (Thiol-specific antioxidant protein) (TSA) (Thioredoxin peroxidase 1) (Thioredoxin-dependent peroxide reductase 1) (Thioredoxin-dependent peroxiredoxin 2)	PRDX2
Q9Y5B9	0.173225900064454	0.173225900064454	3.27563048769535	0.0371742153956834	0.120586378572463	-4.0652293973597	FALSE	3	Q9Y5B9	FACT complex subunit SPT16 (Chromatin-specific transcription elongation factor 140 kDa subunit) (FACT 140 kDa subunit) (FACTp140) (Facilitates chromatin transcription complex subunit SPT16) (hSPT16)	SUPT16H
Q9C005	-0.368799641252065	-0.368799641252065	-4.08079861701188	0.0371771191569559	0.120586378572463	-3.51263580138422	FALSE	2	Q9C005	Protein dpy-30 homolog (Dpy-30-like protein) (Dpy-30L)	DPY30
P24666	-0.181577980737509	-0.181577980737509	-3.26897208855217	0.0373856774925518	0.121023201052964	-4.07197975100415	FALSE	3	P24666	Low molecular weight phosphotyrosine protein phosphatase (LMW-PTP) (LMW-PTPase) (EC 3.1.3.48) (Adipocyte acid phosphatase) (Low molecular weight cytosolic acid phosphatase) (EC 3.1.3.2) (Red cell acid phosphatase 1)	ACP1
P62136	-0.166932809286283	-0.166932809286283	-3.26535852372869	0.0375010526194874	0.121157246924498	-4.07564632955074	FALSE	3	P62136	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit (PP-1A) (EC 3.1.3.16)	PPP1CA
Q5QNZ2	0.129245672921127	0.129245672921127	3.24772021296085	0.0380704743567605	0.122650445811042	-4.09357481046695	FALSE	3	Q5QNZ2	ATP synthase subunit b	ATP5PB
Q5T8U3	0.295601752940959	0.295601752940959	3.24458705128466	0.0381727203609768	0.122650445811042	-4.09676496861209	FALSE	3	Q5T8U3	60S ribosomal protein L7a	RPL7A
P25788	0.148354327098886	0.148354327098886	3.24412375278693	0.0381878677433646	0.122650445811042	-4.09723683474029	FALSE	3	P25788	Proteasome subunit alpha type-3 (Macropain subunit C8) (Multicatalytic endopeptidase complex subunit C8) (Proteasome component C8)	PSMA3
E7EVA0	-0.10480817961216	-0.10480817961216	-3.23886622086904	0.0383602741976012	0.122722908468107	-4.10259411248374	FALSE	3	E7EVA0	Microtubule-associated protein	MAP4
Q9Y696	-0.222738279196912	-0.222738279196912	-3.23318021210422	0.0385477981301528	0.123082443152418	-4.10839320953156	FALSE	3	Q9Y696	Chloride intracellular channel protein 4 (Intracellular chloride ion channel protein p64H1)	CLIC4
O43719	0.202652897330928	0.202652897330928	3.21848121303256	0.0390377591853508	0.124368110936335	-4.12340965921278	FALSE	3	O43719	17S U2 SnRNP complex component HTATSF1 (HIV Tat-specific factor 1) (Tat-SF1)	HTATSF1
Q9Y383	1.53874456821396	1.53874456821396	3.21656151339512	0.0391023059415218	0.124368110936335	-4.12537349088345	FALSE	3	Q9Y383	Putative RNA-binding protein Luc7-like 2	LUC7L2
Q8N163	-0.143148279413132	-0.143148279413132	-3.214000056623	0.0391886328528835	0.124383886312235	-4.12799479464153	FALSE	3	Q8N163	Cell cycle and apoptosis regulator protein 2 (Cell division cycle and apoptosis regulator protein 2) (DBIRD complex subunit KIAA1967) (Deleted in breast cancer gene 1 protein) (DBC-1) (DBC.1) (NET35) (p30 DBC)	CCAR2
P21281	-0.206691773984065	-0.206691773984065	-3.21191311737134	0.03925913872004	0.124383886312235	-4.13013130670978	FALSE	3	P21281	V-type proton ATPase subunit B, brain isoform (V-ATPase subunit B 2) (Endomembrane proton pump 58 kDa subunit) (HO57) (Vacuolar proton pump subunit B 2)	ATP6V1B2
Q9HB90	-0.130144106002954	-0.130144106002954	-3.20719774738659	0.0394190128186699	0.124649310804983	-4.13496137174713	FALSE	3	Q9HB90	Ras-related GTP-binding protein C (Rag C) (RagC) (EC 3.6.5.-) (GTPase-interacting protein 2) (TIB929)	RRAGC
A0A2R8Y811	0.119822008361609	0.119822008361609	3.2045904422113	0.0395077528404987	0.124689208386776	-4.1376336954128	FALSE	3	A0A2R8Y811	Ribosomal protein S14	RPS14
E9PDF6	0.517722121432043	0.517722121432042	3.19171322293321	0.0399496067613732	0.125841261298326	-4.15084873543094	FALSE	3	E9PDF6	Myosin IB	MYO1B
Q9NPH2	0.192062269768924	0.192062269768924	3.18591095451907	0.0401506593668289	0.126231823498782	-4.15681229714236	FALSE	3	Q9NPH2	Inositol-3-phosphate synthase 1 (IPS 1) (EC 5.5.1.4) (Myo-inositol 1-phosphate synthase) (MI-1-P synthase) (MIP synthase) (hIPS) (Myo-inositol 1-phosphate synthase A1) (hINO1)	ISYNA1
Q96SB3	-0.480637608025763	-0.480637608025763	-3.9357737288778	0.0403147989653651	0.126505058822352	-3.6158261174641	FALSE	2	Q96SB3	Neurabin-2 (Neurabin-II) (Protein phosphatase 1 regulatory subunit 9B) (Spinophilin)	PPP1R9B
A8MVZ9	-0.139835669832201	-0.1398356698322	-3.17691114810318	0.0404649452175449	0.126656120248482	-4.16607343712795	FALSE	3	A8MVZ9	Fructose-bisphosphate aldolase (EC 4.1.2.13)	ALDOC
Q10567	-0.276302433627305	-0.276302433627305	-3.17336554570638	0.0405895821350484	0.126656120248482	-4.1697257194257	FALSE	3	Q10567	AP-1 complex subunit beta-1 (Adaptor protein complex AP-1 subunit beta-1) (Adaptor-related protein complex 1 subunit beta-1) (Beta-1-adaptin) (Beta-adaptin 1) (Clathrin assembly protein complex 1 beta large chain) (Golgi adaptor HA1/AP1 adaptin beta subunit)	AP1B1
P29762	0.16980493807309	0.16980493807309	3.17321426659125	0.0405949103360521	0.126656120248482	-4.16988159703309	FALSE	3	P29762	Cellular retinoic acid-binding protein 1 (Cellular retinoic acid-binding protein I) (CRABP-I)	CRABP1
P07237	0.108699728634837	0.108699728634837	3.17090959705745	0.0406761881585727	0.126668433847418	-4.17225679630313	FALSE	3	P07237	Protein disulfide-isomerase (PDI) (EC 5.3.4.1) (Cellular thyroid hormone-binding protein) (Prolyl 4-hydroxylase subunit beta) (p55)	P4HB
P62310	-0.106331069562069	-0.106331069562069	-3.16351715466387	0.040938230307541	0.127069663690162	-4.17988146902262	FALSE	3	P62310	U6 snRNA-associated Sm-like protein LSm3	LSM3
Q8N1G4	-0.103508686338286	-0.103508686338286	-3.16290041138427	0.0409601846327263	0.127069663690162	-4.18051800039099	FALSE	3	Q8N1G4	Leucine-rich repeat-containing protein 47	LRRC47
Q15102	-0.115066042112311	-0.115066042112311	-3.15768007396318	0.0411465872350359	0.12740663495461	-4.18590838095145	FALSE	3	Q15102	Platelet-activating factor acetylhydrolase IB subunit alpha1 (EC 3.1.1.47) (PAF acetylhydrolase 29 kDa subunit) (PAF-AH 29 kDa subunit) (PAF-AH subunit gamma) (PAFAH subunit gamma)	PAFAH1B3
P78344	-0.153334783820518	-0.153334783820518	-3.15382531271768	0.0412848899233274	0.127470866299734	-4.18989163085524	FALSE	3	P78344	Eukaryotic translation initiation factor 4 gamma 2 (eIF-4-gamma 2) (eIF-4G 2) (eIF4G 2) (Death-associated protein 5) (DAP-5) (p97)	EIF4G2
Q16543	-0.229044985929546	-0.229044985929546	-3.15276660996197	0.0413229731411226	0.127470866299734	-4.19098605792408	FALSE	3	Q16543	Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37) [Cleaved into: Hsp90 co-chaperone Cdc37, N-terminally processed]	CDC37
K7EMK7	-1.43428978711571	-1.43428978711571	-3.15028607308966	0.0414123689765014	0.12750650448028	-4.19355103106926	FALSE	3	K7EMK7	TLE family member 2, transcriptional corepressor	TLE2
Q6P2Q9	0.109429877969405	0.109429877969405	3.14544048919597	0.0415876760342179	0.12764429456239	-4.19856452527664	FALSE	3	Q6P2Q9	Pre-mRNA-processing-splicing factor 8 (220 kDa U5 snRNP-specific protein) (PRP8 homolog) (Splicing factor Prp8) (p220)	PRPF8
Q12874	0.145507074033962	0.145507074033962	3.14177285864006	0.0417209647915337	0.12764429456239	-4.20236185839634	FALSE	3	Q12874	Splicing factor 3A subunit 3 (SF3a60) (Spliceosome-associated protein 61) (SAP 61)	SF3A3
M0R0F0	0.155199370064084	0.155199370064084	3.13839410770571	0.0418442136993051	0.12764429456239	-4.20586208645442	FALSE	3	M0R0F0	Ribosomal protein S5	RPS5
G5E9A6	0.849750677484273	0.849750677484273	3.86740370641467	0.0419188564635365	0.12764429456239	-3.66556569158818	FALSE	2	G5E9A6	Ubiquitin carboxyl-terminal hydrolase (EC 3.4.19.12)	USP11
Q15181	-0.105864713912075	-0.105864713912075	-3.13575169683344	0.0419409103165455	0.12764429456239	-4.20860083066392	FALSE	3	Q15181	Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)	PPA1
P31930	0.140067259768033	0.140067259768033	3.13456330780156	0.0419844866199887	0.12764429456239	-4.20983292485495	FALSE	3	P31930	Cytochrome b-c1 complex subunit 1, mitochondrial (Complex III subunit 1) (Core protein I) (Ubiquinol-cytochrome-c reductase complex core protein 1)	UQCRC1
Q9Y617	0.118093780512624	0.118093780512624	3.1340695038778	0.0420026097491626	0.12764429456239	-4.21034495874081	FALSE	3	Q9Y617	Phosphoserine aminotransferase (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase) (PSAT)	PSAT1
Q9H2J4	-0.21035722226274	-0.21035722226274	-3.12872023557726	0.04219954254647	0.128005279057626	-4.21589432029357	FALSE	3	Q9H2J4	Phosducin-like protein 3 (HTPHLP) (PhPL3) (Viral IAP-associated factor 1) (VIAF-1)	PDCL3
E9PF10	0.395941471817278	0.395941471817278	3.1227654928255	0.0424200835363397	0.128199440650414	-4.22207742879178	FALSE	3	E9PF10	Nucleoporin 155	NUP155
E9PEX6	0.121740368083783	0.121740368083783	3.11808743513458	0.0425943210065983	0.128385765428411	-4.22693904599773	FALSE	3	E9PEX6	Dihydrolipoyl dehydrogenase (EC 1.8.1.4)	DLD
O95674	-0.629234461037878	-0.629234461037878	-3.11690507582841	0.0426384959664564	0.128385765428411	-4.22816837787152	FALSE	3	O95674	Phosphatidate cytidylyltransferase 2 (EC 2.7.7.41) (CDP-DAG synthase 2) (CDP-DG synthase 2) (CDP-diacylglycerol synthase 2) (CDS 2) (CDP-diglyceride pyrophosphorylase 2) (CDP-diglyceride synthase 2) (CTP:phosphatidate cytidylyltransferase 2)	CDS2
P36542	0.111921182056188	0.111921182056188	3.10900275471334	0.0429351693190642	0.129041848338765	-4.23639063492725	FALSE	3	P36542	ATP synthase subunit gamma, mitochondrial (ATP synthase F1 subunit gamma) (F-ATPase gamma subunit)	ATP5F1C
Q5T9B7	-0.164154747956336	-0.164154747956336	-3.10343337018524	0.0431457607889881	0.129375884543424	-4.24219176586249	FALSE	3	Q5T9B7	Adenylate kinase isoenzyme 1 (AK 1) (EC 2.7.4.3) (EC 2.7.4.6) (ATP-AMP transphosphorylase 1) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase) (Myokinase)	AK1
